0, 0, Header, 1, 19, 120
1, 0, Start_track
1, 0, Sequencer_specific, 8, 5, 15, 18, 0, 0, 127, 65, 0
1, 0, Sequencer_specific, 13, 5, 15, 28, 50, 48, 48, 51, 46, 49, 49, 46, 49, 50
1, 0, Sequencer_specific, 5, 5, 15, 9, 0, 64
1, 0, Sequencer_specific, 15, 5, 15, 6, 71, 101, 110, 101, 114, 97, 108, 32, 77, 73, 68, 73
1, 0, Title_t, "Darude - Sandstorm"
1, 0, Text_t, "2000 (C) by Izzet Selanik from Toplist-Team.com\012"
1, 0, Copyright_t, "2000 (C) by Izzet Selanik and Arne Mulder from Toplist-Team.com"
1, 0, Program_c, 0, 0
1, 0, Channel_prefix, 0
1, 0, Tempo, 600000
1, 0, End_track
2, 0, Start_track
2, 0, Sequencer_specific, 5, 5, 15, 9, 64, 72
2, 0, Sequencer_specific, 15, 5, 15, 6, 71, 101, 110, 101, 114, 97, 108, 32, 77, 73, 68, 73
2, 0, Program_c, 0, 119
2, 0, Channel_prefix, 0
2, 0, End_track
3, 0, Start_track
3, 0, Sequencer_specific, 5, 5, 15, 9, 0, 64
3, 0, Sequencer_specific, 15, 5, 15, 6, 71, 101, 110, 101, 114, 97, 108, 32, 77, 73, 68, 73
3, 0, Title_t, ""
3, 0, Control_c, 1, 91, 100
3, 125, Control_c, 1, 0, 2
3, 126, Control_c, 1, 32, 0
3, 127, Program_c, 1, 122
3, 128, Control_c, 1, 7, 90
3, 128, Control_c, 1, 10, 80
3, 480, Control_c, 1, 91, 100
3, 480, Control_c, 1, 11, 0
3, 720, Note_on_c, 1, 2, 127
3, 960, Control_c, 1, 11, 127
3, 1440, Control_c, 1, 11, 127
3, 1443, Control_c, 1, 11, 126
3, 1447, Control_c, 1, 11, 125
3, 1451, Control_c, 1, 11, 124
3, 1455, Control_c, 1, 11, 123
3, 1458, Control_c, 1, 11, 122
3, 1462, Control_c, 1, 11, 121
3, 1466, Control_c, 1, 11, 120
3, 1470, Control_c, 1, 11, 119
3, 1473, Control_c, 1, 11, 118
3, 1477, Control_c, 1, 11, 117
3, 1481, Control_c, 1, 11, 116
