0, 0, Header, 1, 18, 120
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 480000
1, 0, Marker_t, "WinJammer Demo"
1, 0, Marker_t, "        "
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "WinJammer Demo"
2, 0, Program_c, 0, 38
2, 0, Control_c, 0, 7, 127
2, 0, Control_c, 0, 0, 0
2, 0, Control_c, 0, 99, 1
2, 0, Control_c, 0, 98, 32
2, 0, Control_c, 0, 6, 60
2, 0, Control_c, 0, 99, 1
2, 0, Control_c, 0, 98, 33
2, 0, Control_c, 0, 6, 71
2, 0, Control_c, 0, 99, 1
2, 0, Control_c, 0, 98, 99
2, 0, Control_c, 0, 6, 61
2, 0, Control_c, 0, 99, 1
2, 0, Control_c, 0, 98, 102
2, 0, Control_c, 0, 6, 74
2, 0, Control_c, 0, 91, 10
2, 8190, Note_on_c, 0, 34, 127
2, 8210, Note_on_c, 0, 34, 0
2, 8310, Note_on_c, 0, 34, 127
2, 8330, Note_on_c, 0, 34, 0
2, 8400, Note_on_c, 0, 30, 127
2, 8420, Note_on_c, 0, 30, 0
2, 8490, Note_on_c, 0, 30, 127
2, 8510, Note_on_c, 0, 30, 0
2, 8610, Note_on_c, 0, 30, 127
2, 8630, Note_on_c, 0, 30, 0
2, 8670, Note_on_c, 0, 32, 127
2, 8690, Note_on_c, 0, 32, 0
2, 8790, Note_on_c, 0, 32, 127
2, 8810, Note_on_c, 0, 32, 0
2, 8880, Note_on_c, 0, 34, 127
2, 8900, Note_on_c, 0, 34, 0
2, 8970, Note_on_c, 0, 34, 127
2, 8990, Note_on_c, 0, 34, 0
2, 9090, Note_on_c, 0, 34, 127
2, 9110, Note_on_c, 0, 34, 0
2, 9150, Note_on_c, 0, 34, 127
2, 9170, Note_on_c, 0, 34, 0
2, 9270, Note_on_c, 0, 34, 127
2, 9290, Note_on_c, 0, 34, 0
2, 9360, Note_on_c, 0, 30, 127
2, 9380, Note_on_c, 0, 30, 0
2, 9450, Note_on_c, 0, 30, 127
2, 9470, Note_on_c, 0, 30, 0
2, 9570, Note_on_c, 0, 30, 127
2, 9590, Note_on_c, 0, 30, 0
2, 9630, Note_on_c, 0, 32, 127
2, 9650, Note_on_c, 0, 32, 0
2, 9750, Note_on_c, 0, 32, 127
2, 9770, Note_on_c, 0, 32, 0
2, 9840, Note_on_c, 0, 34, 127
2, 9860, Note_on_c, 0, 34, 0
2, 9930, Note_on_c, 0, 34, 127
2, 9950, Note_on_c, 0, 34, 0
2, 10050, Note_on_c, 0, 34, 127
2, 10070, Note_on_c, 0, 34, 0
2, 10110, Note_on_c, 0, 34, 127
2, 10130, Note_on_c, 0, 34, 0
2, 10230, Note_on_c, 0, 34, 127
2, 10250, Note_on_c, 0, 34, 0
2, 10320, Note_on_c, 0, 30, 127
2, 10340, Note_on_c, 0, 30, 0
2, 10410, Note_on_c, 0, 30, 127
2, 10430, Note_on_c, 0, 30, 0
2, 10530, Note_on_c, 0, 30, 127
2, 10550, Note_on_c, 0, 30, 0
2, 10590, Note_on_c, 0, 32, 127
2, 10610, Note_on_c, 0, 32, 0
2, 10710, Note_on_c, 0, 32, 127
2, 10730, Note_on_c, 0, 32, 0
2, 10800, Note_on_c, 0, 34, 127
2, 10820, Note_on_c, 0, 34, 0
2, 10890, Note_on_c, 0, 34, 127
2, 10910, Note_on_c, 0, 34, 0
2, 11010, Note_on_c, 0, 34, 127
2, 11030, Note_on_c, 0, 34, 0
2, 11070, Note_on_c, 0, 34, 127
2, 11090, Note_on_c, 0, 34, 0
2, 11190, Note_on_c, 0, 34, 127
2, 11210, Note_on_c, 0, 34, 0
2, 11280, Note_on_c, 0, 30, 127
2, 11300, Note_on_c, 0, 30, 0
2, 11370, Note_on_c, 0, 30, 127
2, 11390, Note_on_c, 0, 30, 0
2, 11490, Note_on_c, 0, 30, 127
2, 11510, Note_on_c, 0, 30, 0
2, 11550, Note_on_c, 0, 32, 127
2, 11570, Note_on_c, 0, 32, 0
2, 11670, Note_on_c, 0, 32, 127
2, 11690, Note_on_c, 0, 32, 0
2, 11760, Note_on_c, 0, 34, 127
2, 11780, Note_on_c, 0, 34, 0
2, 11850, Note_on_c, 0, 34, 127
2, 11870, Note_on_c, 0, 34, 0
2, 11970, Note_on_c, 0, 34, 127
2, 11990, Note_on_c, 0, 34, 0
2, 12030, Note_on_c, 0, 34, 127
2, 12050, Note_on_c, 0, 34, 0
2, 12150, Note_on_c, 0, 34, 127
2, 12170, Note_on_c, 0, 34, 0
2, 12240, Note_on_c, 0, 30, 127
2, 12260, Note_on_c, 0, 30, 0
2, 12330, Note_on_c, 0, 30, 127
2, 12350, Note_on_c, 0, 30, 0
2, 12450, Note_on_c, 0, 30, 127
2, 12470, Note_on_c, 0, 30, 0
2, 12510, Note_on_c, 0, 32, 127
2, 12530, Note_on_c, 0, 32, 0
2, 12630, Note_on_c, 0, 32, 127
2, 12650, Note_on_c, 0, 32, 0
2, 12720, Note_on_c, 0, 34, 127
2, 12740, Note_on_c, 0, 34, 0
2, 12810, Note_on_c, 0, 34, 127
2, 12830, Note_on_c, 0, 34, 0
2, 12930, Note_on_c, 0, 34, 127
2, 12950, Note_on_c, 0, 34, 0
2, 12990, Note_on_c, 0, 34, 127
2, 13010, Note_on_c, 0, 34, 0
2, 13110, Note_on_c, 0, 34, 127
2, 13130, Note_on_c, 0, 34, 0
2, 13200, Note_on_c, 0, 30, 127
