0, 0, Header, 1, 12, 120
1, 0, Start_track
1, 0, Title_t, "Aim To Be A Pokemon Master"
1, 0, Title_t, "The English - American Pokemon TV series theme"
1, 0, Copyright_t, "Copyright © 1998 Summit Media - 4 Kidts Entertainment"
1, 0, Text_t, "This is the familiar Pokemon themesong used at the beginning and end of each show.  \012"
1, 0, Text_t, "Even though this IS a MIDI file, please do not copy it andor distribute it for profit, due to copyrights.  I just made it because I like the show Pokemon..\012"
1, 0, Text_t, "Sequenced by:  Ash_Ketchum_Of_Pallet\012"
1, 0, Text_t, "Using Cakewalk Home Studio -Ver. 7\012"
1, 0, Time_signature, 4, 3, 12, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 422535
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Keyboard"
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 80
2, 240, Note_on_c, 0, 67, 100
2, 240, Note_on_c, 0, 74, 100
2, 240, Note_on_c, 0, 70, 100
2, 300, Note_on_c, 0, 70, 0
2, 300, Note_on_c, 0, 74, 0
2, 300, Note_on_c, 0, 67, 0
2, 300, Note_on_c, 0, 67, 100
2, 300, Note_on_c, 0, 70, 100
2, 300, Note_on_c, 0, 74, 100
2, 360, Note_on_c, 0, 74, 0
2, 360, Note_on_c, 0, 70, 0
2, 360, Note_on_c, 0, 67, 0
2, 360, Note_on_c, 0, 70, 100
2, 360, Note_on_c, 0, 67, 100
2, 360, Note_on_c, 0, 74, 100
2, 420, Note_on_c, 0, 74, 0
2, 420, Note_on_c, 0, 67, 0
2, 420, Note_on_c, 0, 70, 0
2, 420, Note_on_c, 0, 67, 100
2, 420, Note_on_c, 0, 70, 100
2, 420, Note_on_c, 0, 74, 100
2, 480, Note_on_c, 0, 74, 0
2, 480, Note_on_c, 0, 70, 0
2, 480, Note_on_c, 0, 67, 0
2, 480, Note_on_c, 0, 67, 100
2, 480, Note_on_c, 0, 70, 100
2, 480, Note_on_c, 0, 74, 100
2, 540, Note_on_c, 0, 74, 0
2, 540, Note_on_c, 0, 70, 0
2, 540, Note_on_c, 0, 67, 0
2, 540, Note_on_c, 0, 67, 100
2, 540, Note_on_c, 0, 70, 100
2, 540, Note_on_c, 0, 74, 100
2, 600, Note_on_c, 0, 74, 0
2, 600, Note_on_c, 0, 70, 0
2, 600, Note_on_c, 0, 67, 0
2, 600, Note_on_c, 0, 67, 100
2, 600, Note_on_c, 0, 70, 100
2, 600, Note_on_c, 0, 74, 100
2, 660, Note_on_c, 0, 74, 0
2, 660, Note_on_c, 0, 70, 0
2, 660, Note_on_c, 0, 67, 0
2, 660, Note_on_c, 0, 67, 100
2, 660, Note_on_c, 0, 70, 100
2, 660, Note_on_c, 0, 74, 100
2, 720, Note_on_c, 0, 74, 0
2, 720, Note_on_c, 0, 70, 0
2, 720, Note_on_c, 0, 67, 0
2, 720, Note_on_c, 0, 65, 100
2, 720, Note_on_c, 0, 69, 100
2, 720, Note_on_c, 0, 74, 100
2, 780, Note_on_c, 0, 74, 0
2, 780, Note_on_c, 0, 69, 0
2, 780, Note_on_c, 0, 65, 0
2, 780, Note_on_c, 0, 65, 100
2, 780, Note_on_c, 0, 69, 100
2, 780, Note_on_c, 0, 74, 100
2, 840, Note_on_c, 0, 74, 0
2, 840, Note_on_c, 0, 69, 0
2, 840, Note_on_c, 0, 65, 0
2, 840, Note_on_c, 0, 65, 100
2, 840, Note_on_c, 0, 69, 100
2, 840, Note_on_c, 0, 74, 100
2, 900, Note_on_c, 0, 74, 0
2, 900, Note_on_c, 0, 69, 0
2, 900, Note_on_c, 0, 65, 0
2, 900, Note_on_c, 0, 65, 100
2, 900, Note_on_c, 0, 69, 100
2, 900, Note_on_c, 0, 74, 100
2, 960, Note_on_c, 0, 74, 0
2, 960, Note_on_c, 0, 69, 0
2, 960, Note_on_c, 0, 65, 0
2, 960, Note_on_c, 0, 65, 100
2, 960, Note_on_c, 0, 69, 100
2, 960, Note_on_c, 0, 74, 100
2, 1020, Note_on_c, 0, 74, 0
2, 1020, Note_on_c, 0, 69, 0
2, 1020, Note_on_c, 0, 65, 0
2, 1020, Note_on_c, 0, 65, 100
2, 1020, Note_on_c, 0, 69, 100
2, 1020, Note_on_c, 0, 74, 100
2, 1080, Note_on_c, 0, 74, 0
2, 1080, Note_on_c, 0, 69, 0
2, 1080, Note_on_c, 0, 65, 0
2, 1080, Note_on_c, 0, 65, 100
2, 1080, Note_on_c, 0, 69, 100
2, 1080, Note_on_c, 0, 74, 100
2, 1140, Note_on_c, 0, 74, 0
2, 1140, Note_on_c, 0, 69, 0
2, 1140, Note_on_c, 0, 65, 0
2, 1140, Note_on_c, 0, 65, 100
2, 1140, Note_on_c, 0, 69, 100
2, 1140, Note_on_c, 0, 74, 100
